event_time,user_id,event_type,transaction_category,miles_amount,platform,utm_source,country
2025-05-11 05:56:30.870831,u_0091,miles_earned,shopping,948.0,web,facebook,ID
2025-03-17 03:46:38.613649,u_0029,miles_redeemed,hotel,966.0,android,referral,ID
2025-03-14 10:11:00.058275,u_0078,miles_earned,ecommerce,82.0,android,referral,SG
2025-04-28 06:46:53.297354,u_0026,miles_earned,ecommerce,97.0,android,tiktok,MY
2025-03-30 09:57:55.219636,u_0023,miles_earned,dining,480.0,ios,google,TH
2025-04-16 23:46:56.838863,u_0088,reward_search,shopee,,web,google,ID
2025-05-27 13:08:38.367122,u_0055,reward_search,apple,,ios,facebook,MY
2025-03-21 06:12:08.845834,u_0023,share,,,ios,google,TH
2025-05-04 11:48:05.053912,u_0046,reward_search,lululemon,,ios,google,SG
2025-05-30 19:43:39.594180,u_0055,miles_earned,ecommerce,83.0,ios,facebook,MY
2025-05-06 16:13:32.984619,u_0068,reward_search,lululemon,,android,organic,TH
2025-03-31 20:10:48.077152,u_0094,miles_earned,dining,486.0,web,organic,ID
2025-05-09 20:47:47.230058,u_0037,reward_search,apple,,ios,google,TH
2025-05-28 06:39:04.017898,u_0049,miles_redeemed,hotel,864.0,android,referral,MY
2025-04-28 13:54:00.597404,u_0016,like,,,android,referral,ID
2025-04-23 05:54:16.231046,u_0003,miles_earned,shopping,878.0,ios,organic,MY
2025-05-31 10:53:06.505438,u_0080,miles_earned,ecommerce,81.0,android,organic,MY
2025-04-21 00:32:41.433492,u_0025,miles_earned,shopping,1084.0,android,google,ID
2025-04-16 02:33:42.422195,u_0068,miles_earned,shopping,1004.0,ios,organic,TH
2025-05-22 19:49:24.219045,u_0076,miles_earned,ecommerce,111.0,web,organic,TH
2025-05-17 03:30:04.399427,u_0098,miles_earned,shopping,1129.0,android,facebook,MY
2025-05-17 13:06:06.138789,u_0032,like,,,ios,google,SG
2025-04-25 11:21:18.903540,u_0038,miles_earned,shopping,1164.0,ios,tiktok,TH
2025-03-08 03:49:16.033651,u_0049,miles_earned,ecommerce,82.0,ios,referral,MY
2025-06-01 17:39:09.969922,u_0067,miles_earned,dining,458.0,web,referral,MY
2025-05-20 11:30:24.503386,u_0001,miles_earned,dining,517.0,web,organic,SG
2025-04-20 05:56:25.872651,u_0077,miles_earned,shopping,824.0,android,facebook,SG
2025-04-27 21:55:26.453741,u_0041,miles_earned,dining,562.0,ios,google,MY
2025-05-31 00:22:06.050070,u_0009,reward_search,apple,,ios,google,TH
2025-04-09 03:56:26.907620,u_0045,miles_earned,ecommerce,117.0,android,google,ID
2025-05-08 05:26:32.680106,u_0074,miles_earned,dining,581.0,ios,google,MY
2025-04-12 22:00:18.672982,u_0049,miles_earned,dining,407.0,web,referral,MY
2025-05-03 18:23:09.166838,u_0051,miles_redeemed,flight,2315.0,ios,facebook,SG
2025-06-02 03:44:12.544258,u_0093,reward_search,lululemon,,ios,referral,MY
2025-03-16 00:31:04.396222,u_0092,miles_earned,ecommerce,97.0,web,referral,ID
2025-04-24 23:28:12.082051,u_0085,miles_redeemed,flight,1805.0,web,facebook,ID
2025-06-02 08:16:34.859072,u_0053,miles_earned,ecommerce,103.0,web,tiktok,TH
2025-03-15 02:27:49.957628,u_0045,miles_earned,ecommerce,106.0,android,google,ID
2025-04-18 05:29:53.614803,u_0000,miles_earned,shopping,911.0,android,facebook,MY
2025-05-15 20:20:04.905322,u_0016,miles_earned,ecommerce,117.0,web,referral,ID
2025-05-05 03:54:33.038366,u_0081,miles_earned,dining,479.0,web,organic,TH
2025-03-23 18:10:21.935866,u_0002,miles_earned,dining,443.0,android,facebook,TH
2025-03-11 09:37:57.275862,u_0090,share,,,ios,google,MY
2025-04-11 10:28:14.738081,u_0003,reward_search,lululemon,,web,organic,MY
2025-03-25 01:14:38.579277,u_0014,miles_earned,shopping,1031.0,ios,tiktok,ID
2025-05-09 11:46:58.598449,u_0037,share,,,web,google,TH
2025-05-27 13:01:56.386484,u_0051,miles_earned,shopping,912.0,android,facebook,SG
2025-05-03 14:48:36.238723,u_0006,miles_earned,ecommerce,82.0,android,organic,MY
2025-04-09 04:40:52.480786,u_0018,reward_search,shopee,,android,google,PH
2025-03-15 11:58:48.680815,u_0093,miles_earned,dining,502.0,web,referral,MY
2025-05-03 19:30:22.908588,u_0046,miles_redeemed,flight,2095.0,android,google,SG
2025-05-13 00:58:38.847225,u_0082,share,,,web,tiktok,SG
2025-03-20 10:57:14.392936,u_0072,miles_earned,ecommerce,115.0,android,referral,ID
2025-03-25 05:45:26.982240,u_0014,miles_earned,dining,440.0,ios,tiktok,ID
2025-05-11 15:18:48.734177,u_0077,reward_search,shopee,,ios,facebook,SG
2025-04-30 05:26:21.651855,u_0035,miles_earned,ecommerce,97.0,web,organic,SG
2025-04-20 21:25:10.312515,u_0080,miles_earned,ecommerce,114.0,android,organic,MY
2025-03-13 12:44:28.697450,u_0082,miles_earned,ecommerce,83.0,web,tiktok,SG
2025-04-25 12:16:10.719171,u_0007,miles_earned,shopping,961.0,ios,facebook,PH
2025-04-04 13:22:33.320020,u_0060,miles_earned,ecommerce,108.0,android,organic,PH
2025-04-24 21:59:15.803641,u_0007,miles_earned,ecommerce,100.0,ios,facebook,PH
2025-05-21 22:39:28.272689,u_0066,miles_earned,ecommerce,89.0,android,referral,PH
2025-04-17 07:10:51.390226,u_0091,miles_redeemed,hotel,1190.0,android,facebook,ID
2025-06-05 11:40:40.291343,u_0018,like,,,ios,google,PH
2025-03-11 04:41:21.879138,u_0080,miles_earned,shopping,959.0,android,organic,MY
2025-03-12 21:45:17.427210,u_0071,share,,,ios,facebook,TH
2025-05-17 18:16:43.864183,u_0055,miles_earned,dining,473.0,web,facebook,MY
2025-03-11 17:09:23.812134,u_0000,share,,,android,facebook,MY
2025-03-18 11:57:40.957429,u_0009,miles_redeemed,flight,1964.0,ios,google,TH
2025-05-19 12:01:16.416358,u_0067,miles_redeemed,hotel,1071.0,android,referral,MY
2025-05-06 22:04:50.468805,u_0065,miles_earned,ecommerce,100.0,ios,google,PH
2025-04-18 02:45:25.956343,u_0096,miles_earned,dining,465.0,ios,facebook,MY
2025-05-07 21:19:31.155122,u_0023,miles_redeemed,flight,2287.0,ios,google,TH
2025-05-25 13:04:07.935757,u_0097,miles_earned,ecommerce,98.0,web,tiktok,MY
2025-03-21 06:25:01.423699,u_0062,miles_earned,dining,513.0,web,facebook,MY
2025-04-29 00:03:50.258934,u_0058,miles_earned,ecommerce,81.0,ios,google,SG
2025-05-30 02:16:45.752195,u_0079,like,,,web,referral,SG
2025-03-11 04:19:58.741882,u_0040,share,,,ios,tiktok,MY
2025-03-20 14:30:45.512045,u_0060,miles_earned,ecommerce,85.0,ios,organic,PH
2025-05-05 16:57:11.952234,u_0083,reward_search,shopee,,web,facebook,PH
2025-04-19 06:30:41.888045,u_0097,miles_earned,ecommerce,100.0,web,tiktok,MY
2025-05-29 11:35:54.333643,u_0005,reward_search,lululemon,,web,tiktok,ID
2025-03-11 23:36:31.968804,u_0080,reward_search,apple,,ios,organic,MY
2025-05-09 23:28:42.003652,u_0090,reward_search,apple,,android,google,MY
2025-03-19 14:38:19.416028,u_0015,miles_earned,dining,517.0,android,organic,SG
2025-03-23 08:44:06.293661,u_0007,miles_earned,ecommerce,117.0,android,facebook,PH
2025-03-12 08:35:11.387678,u_0095,miles_earned,ecommerce,91.0,web,facebook,MY
2025-04-04 12:31:33.116234,u_0076,miles_earned,shopping,1046.0,android,organic,TH
2025-05-18 07:03:46.685236,u_0089,miles_redeemed,flight,2156.0,web,tiktok,TH
2025-04-17 22:02:09.394598,u_0014,miles_earned,ecommerce,106.0,web,tiktok,ID
2025-03-23 05:21:58.680177,u_0033,miles_redeemed,hotel,888.0,web,google,TH
2025-04-30 01:19:44.396719,u_0023,miles_earned,shopping,1152.0,android,google,TH
2025-05-20 11:07:32.182292,u_0053,like,,,ios,tiktok,TH
2025-03-17 10:21:09.413208,u_0001,miles_earned,shopping,906.0,android,organic,SG
2025-04-21 14:30:25.829061,u_0005,miles_earned,dining,531.0,android,tiktok,ID
2025-05-18 18:53:44.528873,u_0090,miles_redeemed,hotel,1075.0,web,google,MY
2025-03-27 17:06:49.948513,u_0091,reward_search,shopee,,web,facebook,ID
2025-05-19 06:17:48.656491,u_0036,miles_redeemed,hotel,911.0,web,google,SG
2025-04-15 05:17:38.343584,u_0065,miles_earned,ecommerce,89.0,android,google,PH
2025-05-19 21:33:45.527257,u_0010,miles_earned,dining,423.0,web,tiktok,MY
2025-06-04 06:12:48.845718,u_0049,miles_earned,ecommerce,92.0,web,referral,MY
2025-05-07 22:00:59.582815,u_0007,miles_earned,ecommerce,97.0,ios,facebook,PH
2025-04-06 01:01:28.901307,u_0040,reward_search,shopee,,web,tiktok,MY
2025-06-03 16:31:13.023077,u_0054,miles_earned,dining,439.0,android,referral,ID
2025-04-28 16:45:57.473279,u_0096,miles_redeemed,flight,2035.0,web,facebook,MY
2025-03-20 05:18:31.429810,u_0031,miles_earned,ecommerce,95.0,ios,facebook,PH
2025-05-22 03:21:35.069640,u_0053,miles_earned,ecommerce,118.0,ios,tiktok,TH
2025-05-18 05:46:36.585504,u_0074,miles_earned,ecommerce,108.0,web,google,MY
2025-05-15 15:24:34.013288,u_0048,miles_earned,ecommerce,100.0,web,facebook,SG
2025-04-30 05:44:28.927646,u_0027,miles_earned,dining,524.0,ios,tiktok,SG
2025-04-07 01:21:54.986352,u_0021,miles_redeemed,flight,2393.0,web,facebook,PH
2025-03-18 17:29:14.926755,u_0027,miles_earned,dining,595.0,ios,tiktok,SG
2025-03-20 13:44:55.377168,u_0068,miles_redeemed,flight,1856.0,android,organic,TH
2025-04-14 05:24:38.025243,u_0051,miles_earned,dining,589.0,android,facebook,SG
2025-05-09 12:40:34.029447,u_0001,reward_search,apple,,web,organic,SG
2025-04-26 16:02:16.507713,u_0077,miles_earned,ecommerce,93.0,web,facebook,SG
2025-04-16 08:11:07.584934,u_0042,miles_earned,ecommerce,88.0,ios,tiktok,PH
2025-05-30 04:08:10.925926,u_0066,share,,,web,referral,PH
2025-03-11 12:35:12.602558,u_0007,miles_earned,shopping,1143.0,ios,facebook,PH
2025-03-16 20:36:28.006873,u_0072,miles_redeemed,hotel,969.0,ios,referral,ID
2025-05-23 02:59:21.538881,u_0066,share,,,ios,referral,PH
2025-05-01 23:33:03.145321,u_0013,reward_search,apple,,web,organic,PH
2025-05-16 20:25:34.894344,u_0062,miles_earned,shopping,856.0,web,facebook,MY
2025-03-09 06:26:19.417062,u_0082,reward_search,lululemon,,web,tiktok,SG
2025-04-20 16:31:37.084229,u_0007,reward_search,lululemon,,web,facebook,PH
2025-03-08 10:23:32.322833,u_0075,miles_earned,shopping,1013.0,android,organic,MY
2025-03-24 00:12:32.369405,u_0011,like,,,web,referral,PH
2025-03-15 21:13:20.282404,u_0046,miles_earned,ecommerce,103.0,android,google,SG
2025-05-05 12:28:11.037471,u_0047,miles_earned,shopping,910.0,ios,organic,TH
2025-05-26 16:24:50.143943,u_0055,miles_earned,dining,516.0,android,facebook,MY
2025-04-14 07:43:02.155483,u_0070,miles_earned,dining,500.0,android,google,PH
2025-05-19 12:41:12.182051,u_0050,miles_earned,dining,495.0,android,tiktok,SG
2025-05-16 09:24:45.621505,u_0023,miles_redeemed,flight,2142.0,android,google,TH
2025-05-09 04:10:16.380593,u_0072,share,,,ios,referral,ID
2025-03-26 09:58:59.859753,u_0032,reward_search,apple,,ios,google,SG
2025-05-04 10:42:02.672222,u_0068,miles_earned,dining,581.0,web,organic,TH
2025-04-23 22:32:41.455489,u_0033,miles_redeemed,flight,1985.0,ios,google,TH
2025-04-13 22:39:53.579314,u_0063,reward_search,lululemon,,web,organic,MY
2025-05-31 06:57:02.810833,u_0037,miles_redeemed,flight,2100.0,ios,google,TH
2025-05-01 19:26:21.399591,u_0045,miles_earned,shopping,950.0,android,google,ID
2025-03-11 05:56:20.544340,u_0022,miles_earned,shopping,838.0,android,facebook,SG
2025-03-24 01:28:41.631248,u_0005,share,,,android,tiktok,ID
2025-04-21 20:26:04.249010,u_0030,miles_earned,ecommerce,103.0,ios,facebook,SG
2025-06-01 09:19:15.746541,u_0000,miles_earned,dining,515.0,android,facebook,MY
2025-05-03 07:24:40.301854,u_0047,miles_earned,ecommerce,105.0,ios,organic,TH
2025-05-17 07:03:23.643785,u_0092,miles_earned,ecommerce,109.0,android,referral,ID
2025-04-08 04:02:27.335796,u_0043,miles_earned,shopping,959.0,android,referral,ID
2025-03-08 06:32:54.641007,u_0096,miles_earned,dining,428.0,ios,facebook,MY
2025-03-29 01:39:26.920992,u_0012,reward_search,lululemon,,ios,facebook,PH
2025-03-18 10:29:38.829407,u_0096,reward_search,lululemon,,web,facebook,MY
2025-04-24 13:54:25.586737,u_0028,like,,,web,referral,SG
2025-03-16 11:21:15.656164,u_0048,miles_earned,dining,591.0,android,facebook,SG
2025-04-09 10:23:02.544517,u_0055,miles_redeemed,flight,2277.0,ios,facebook,MY
2025-05-15 08:42:51.188293,u_0027,miles_earned,ecommerce,113.0,android,tiktok,SG
2025-04-25 10:28:42.697993,u_0062,miles_earned,shopping,1033.0,web,facebook,MY
2025-03-27 14:18:49.215325,u_0034,reward_search,lululemon,,android,facebook,MY
2025-05-16 04:35:34.057470,u_0031,miles_earned,ecommerce,89.0,android,facebook,PH
2025-05-06 04:49:25.983658,u_0035,miles_earned,shopping,941.0,ios,organic,SG
2025-04-01 17:45:31.116592,u_0056,miles_earned,ecommerce,106.0,ios,facebook,PH
2025-03-25 07:06:36.889671,u_0040,miles_earned,dining,493.0,android,tiktok,MY
2025-05-18 13:21:40.467494,u_0081,miles_earned,ecommerce,109.0,android,organic,TH
2025-05-08 12:48:13.434332,u_0034,miles_earned,shopping,882.0,android,facebook,MY
2025-06-03 00:47:48.162833,u_0085,reward_search,shopee,,web,facebook,ID
2025-04-19 13:24:32.242605,u_0046,reward_search,apple,,web,google,SG
2025-03-23 17:32:12.003873,u_0010,miles_earned,ecommerce,85.0,ios,tiktok,MY
2025-05-07 04:11:07.130747,u_0077,reward_search,apple,,ios,facebook,SG
2025-03-11 17:48:24.916067,u_0055,miles_earned,dining,561.0,android,facebook,MY
2025-05-04 21:34:35.865376,u_0010,miles_earned,ecommerce,83.0,web,tiktok,MY
2025-04-02 12:24:59.707623,u_0044,miles_redeemed,flight,1695.0,web,organic,SG
2025-04-15 23:34:04.690284,u_0004,share,,,android,facebook,SG
2025-04-06 22:45:13.036833,u_0031,miles_earned,dining,565.0,ios,facebook,PH
2025-05-19 07:48:32.973366,u_0065,miles_earned,shopping,1097.0,ios,google,PH
2025-05-15 02:50:18.769995,u_0095,miles_redeemed,hotel,1184.0,ios,facebook,MY
2025-03-11 18:14:34.745113,u_0030,miles_redeemed,flight,2309.0,ios,facebook,SG
2025-05-13 11:58:39.696307,u_0024,miles_earned,shopping,854.0,web,facebook,MY
2025-05-30 02:22:39.824307,u_0071,reward_search,apple,,web,facebook,TH
2025-03-23 16:35:40.041484,u_0097,miles_earned,dining,463.0,ios,tiktok,MY
2025-05-17 13:20:23.932604,u_0050,miles_earned,dining,477.0,web,tiktok,SG
2025-04-20 12:24:35.415486,u_0004,miles_earned,dining,496.0,ios,facebook,SG
2025-03-18 07:22:40.104554,u_0006,miles_earned,shopping,1057.0,android,organic,MY
2025-05-27 10:02:53.664029,u_0001,miles_earned,ecommerce,104.0,web,organic,SG
2025-05-11 18:54:28.354426,u_0005,reward_search,apple,,web,tiktok,ID
2025-04-30 04:55:25.005778,u_0073,miles_earned,shopping,1021.0,web,facebook,ID
2025-04-06 04:46:38.716160,u_0083,miles_earned,dining,542.0,web,facebook,PH
2025-03-25 17:58:48.851770,u_0042,miles_earned,ecommerce,87.0,web,tiktok,PH
2025-05-07 18:40:43.396725,u_0009,like,,,ios,google,TH
2025-04-06 04:09:24.240565,u_0050,reward_search,lululemon,,web,tiktok,SG
2025-05-16 23:15:49.769190,u_0034,reward_search,shopee,,android,facebook,MY
2025-04-06 05:07:22.179323,u_0073,miles_earned,ecommerce,99.0,android,facebook,ID
2025-03-16 16:29:44.704440,u_0047,miles_redeemed,flight,2158.0,web,organic,TH
2025-05-13 06:12:45.406087,u_0015,reward_search,shopee,,web,organic,SG
2025-05-25 03:37:53.891721,u_0027,miles_redeemed,hotel,941.0,web,tiktok,SG
2025-04-10 15:49:37.848137,u_0090,share,,,ios,google,MY
2025-03-27 17:18:31.608558,u_0029,miles_redeemed,flight,2340.0,ios,referral,ID
2025-04-19 06:00:58.260472,u_0082,miles_earned,shopping,1131.0,web,tiktok,SG
2025-04-20 10:59:52.398871,u_0048,miles_earned,ecommerce,85.0,ios,facebook,SG
2025-05-27 00:07:59.250066,u_0099,miles_earned,shopping,952.0,android,facebook,SG
2025-03-20 21:45:01.330776,u_0047,miles_earned,shopping,986.0,ios,organic,TH
2025-05-30 08:54:48.217460,u_0004,share,,,web,facebook,SG
2025-04-17 19:27:27.025161,u_0031,miles_earned,shopping,880.0,android,facebook,PH
2025-04-11 17:18:38.443038,u_0016,miles_earned,shopping,1017.0,web,referral,ID
2025-03-20 03:18:40.282980,u_0059,miles_earned,shopping,866.0,android,referral,SG
2025-05-11 15:29:27.776568,u_0033,reward_search,shopee,,web,google,TH
2025-05-03 17:50:34.205029,u_0017,miles_earned,ecommerce,83.0,android,google,PH
2025-06-03 15:52:40.610888,u_0085,miles_earned,dining,508.0,ios,facebook,ID
2025-03-26 01:27:09.886621,u_0052,miles_earned,dining,569.0,ios,referral,SG
2025-03-19 07:27:16.682260,u_0081,miles_earned,shopping,1087.0,web,organic,TH
2025-05-09 03:51:07.077479,u_0084,miles_earned,shopping,1029.0,ios,facebook,PH
2025-03-13 05:31:29.771876,u_0077,share,,,web,facebook,SG
2025-03-20 03:31:13.658932,u_0092,miles_earned,ecommerce,91.0,web,referral,ID
2025-05-23 12:14:39.026241,u_0038,reward_search,lululemon,,android,tiktok,TH
2025-04-18 03:12:27.720571,u_0082,reward_search,shopee,,web,tiktok,SG
2025-03-23 06:28:19.438790,u_0027,share,,,web,tiktok,SG
2025-04-07 18:48:05.039991,u_0019,miles_redeemed,flight,2016.0,web,facebook,SG
2025-05-26 15:19:14.165954,u_0024,miles_earned,ecommerce,98.0,ios,facebook,MY
2025-05-01 04:31:51.402619,u_0009,share,,,web,google,TH
2025-05-17 22:05:55.200012,u_0093,miles_earned,ecommerce,82.0,android,referral,MY
2025-05-04 06:45:19.887131,u_0085,miles_earned,ecommerce,89.0,web,facebook,ID
2025-05-01 21:34:40.431177,u_0052,miles_earned,dining,514.0,android,referral,SG
2025-03-23 03:44:16.324109,u_0086,miles_earned,dining,529.0,android,facebook,PH
2025-06-03 04:10:14.306705,u_0047,miles_earned,shopping,1076.0,ios,organic,TH
2025-05-23 19:29:09.273102,u_0046,miles_earned,ecommerce,83.0,web,google,SG
2025-03-15 15:27:42.407969,u_0021,share,,,ios,facebook,PH
2025-05-23 23:44:25.986667,u_0097,miles_earned,dining,429.0,ios,tiktok,MY
2025-04-20 21:22:41.387221,u_0004,reward_search,shopee,,web,facebook,SG
2025-06-05 11:18:43.887622,u_0080,miles_earned,dining,538.0,web,organic,MY
2025-04-30 02:29:30.855191,u_0019,miles_earned,dining,550.0,ios,facebook,SG
2025-05-22 04:34:24.668036,u_0048,reward_search,shopee,,android,facebook,SG
2025-04-01 23:41:10.749969,u_0005,miles_earned,shopping,1102.0,web,tiktok,ID
2025-05-12 13:30:56.060119,u_0097,miles_earned,dining,570.0,web,tiktok,MY
2025-05-13 02:49:24.808510,u_0081,miles_earned,dining,441.0,ios,organic,TH
2025-03-30 01:27:00.880884,u_0048,miles_earned,shopping,871.0,ios,facebook,SG
2025-04-06 07:38:11.286438,u_0005,reward_search,lululemon,,android,tiktok,ID
2025-04-29 00:19:33.625564,u_0080,miles_earned,ecommerce,90.0,android,organic,MY
2025-05-27 03:00:50.756390,u_0099,miles_earned,ecommerce,97.0,android,facebook,SG
2025-04-30 02:54:14.210685,u_0019,miles_earned,ecommerce,109.0,ios,facebook,SG
2025-03-21 06:27:06.401042,u_0059,share,,,web,referral,SG
2025-04-28 11:52:15.303218,u_0086,miles_earned,ecommerce,111.0,web,facebook,PH
2025-03-08 07:38:41.271723,u_0088,miles_earned,shopping,1025.0,web,google,ID
2025-06-04 01:52:29.105095,u_0045,miles_earned,ecommerce,102.0,android,google,ID
2025-03-11 11:12:14.294231,u_0099,miles_earned,ecommerce,82.0,android,facebook,SG
2025-04-19 05:17:12.854220,u_0094,miles_earned,shopping,880.0,android,organic,ID
2025-05-16 00:52:01.295137,u_0005,miles_earned,shopping,909.0,web,tiktok,ID
2025-03-10 21:17:51.431016,u_0098,reward_search,apple,,web,facebook,MY
2025-04-24 15:54:00.543645,u_0010,miles_earned,ecommerce,96.0,ios,tiktok,MY
2025-04-19 23:53:56.381748,u_0001,miles_redeemed,hotel,803.0,ios,organic,SG
2025-05-18 16:23:42.192535,u_0098,miles_earned,ecommerce,85.0,android,facebook,MY
2025-05-20 18:39:59.310199,u_0051,miles_earned,shopping,1113.0,ios,facebook,SG
2025-04-17 13:57:02.079255,u_0089,miles_earned,shopping,830.0,ios,tiktok,TH
2025-03-29 12:10:55.365787,u_0050,reward_search,shopee,,web,tiktok,SG
2025-04-27 03:00:32.651031,u_0019,reward_search,apple,,android,facebook,SG
2025-03-08 23:30:39.181850,u_0010,miles_earned,ecommerce,115.0,android,tiktok,MY
2025-05-12 17:20:08.143606,u_0047,reward_search,lululemon,,android,organic,TH
2025-06-01 08:32:03.972208,u_0018,miles_earned,shopping,1186.0,ios,google,PH
2025-03-19 19:20:06.525909,u_0002,miles_earned,shopping,817.0,android,facebook,TH
2025-04-03 11:35:04.369794,u_0070,share,,,android,google,PH
2025-05-05 03:34:48.183235,u_0031,reward_search,shopee,,web,facebook,PH
2025-03-16 00:39:10.630432,u_0016,miles_earned,ecommerce,118.0,web,referral,ID
2025-04-20 01:00:30.230028,u_0059,share,,,android,referral,SG
2025-04-04 07:07:27.418897,u_0037,miles_earned,ecommerce,109.0,ios,google,TH
2025-05-10 03:48:53.697977,u_0064,miles_earned,ecommerce,88.0,android,tiktok,ID
2025-05-24 01:47:20.336932,u_0091,reward_search,lululemon,,android,facebook,ID
2025-05-14 02:48:59.352842,u_0082,miles_redeemed,flight,2123.0,web,tiktok,SG
2025-03-10 01:24:37.171712,u_0075,miles_earned,ecommerce,101.0,ios,organic,MY
2025-04-17 19:08:00.042612,u_0051,miles_earned,ecommerce,86.0,ios,facebook,SG
2025-05-16 07:50:27.020702,u_0061,share,,,web,referral,PH
2025-05-25 12:56:49.719661,u_0049,like,,,android,referral,MY
2025-04-13 08:15:20.254634,u_0020,miles_earned,ecommerce,107.0,android,facebook,TH
2025-05-17 22:46:19.350648,u_0035,miles_earned,ecommerce,94.0,web,organic,SG
2025-04-10 04:47:07.501647,u_0007,miles_redeemed,hotel,1110.0,web,facebook,PH
2025-04-18 15:33:22.042770,u_0009,miles_redeemed,flight,1646.0,web,google,TH
2025-05-03 20:49:34.307128,u_0083,miles_earned,ecommerce,80.0,web,facebook,PH
2025-05-24 07:06:13.494145,u_0044,miles_earned,shopping,902.0,android,organic,SG
2025-03-14 05:23:10.251035,u_0003,miles_earned,ecommerce,96.0,web,organic,MY
2025-05-27 06:29:44.207583,u_0060,like,,,web,organic,PH
2025-04-06 19:45:16.132061,u_0057,miles_earned,dining,443.0,web,organic,TH
2025-03-10 19:20:23.427969,u_0053,miles_earned,shopping,1166.0,android,tiktok,TH
2025-04-15 04:37:33.919626,u_0097,miles_redeemed,flight,1730.0,web,tiktok,MY
2025-04-01 03:25:20.223279,u_0053,reward_search,apple,,ios,tiktok,TH
2025-06-01 00:14:36.557682,u_0031,miles_earned,shopping,1050.0,ios,facebook,PH
2025-04-25 16:20:13.387759,u_0090,miles_earned,ecommerce,91.0,ios,google,MY
2025-05-18 08:45:04.785368,u_0030,reward_search,apple,,ios,facebook,SG
2025-05-17 18:05:29.780036,u_0031,reward_search,shopee,,ios,facebook,PH
2025-03-15 03:32:55.507241,u_0085,miles_earned,ecommerce,89.0,android,facebook,ID
2025-05-26 03:18:26.200105,u_0076,miles_earned,ecommerce,89.0,ios,organic,TH
2025-05-13 01:55:13.865206,u_0043,miles_earned,dining,411.0,ios,referral,ID
2025-03-12 19:04:13.586443,u_0048,miles_earned,dining,445.0,web,facebook,SG
2025-05-31 22:34:23.658829,u_0015,miles_earned,ecommerce,86.0,android,organic,SG
2025-05-07 13:55:39.468194,u_0070,share,,,web,google,PH
2025-05-26 18:42:34.196711,u_0012,miles_earned,shopping,1022.0,android,facebook,PH
2025-03-17 20:21:53.844016,u_0014,miles_earned,dining,506.0,android,tiktok,ID
2025-04-09 18:21:12.519167,u_0045,miles_earned,ecommerce,91.0,ios,google,ID
2025-05-02 14:00:19.710275,u_0005,reward_search,apple,,web,tiktok,ID
2025-04-09 18:18:39.215535,u_0026,miles_earned,ecommerce,110.0,ios,tiktok,MY
2025-03-23 15:15:17.327179,u_0065,share,,,web,google,PH
2025-04-27 03:39:52.601642,u_0000,miles_earned,dining,496.0,android,facebook,MY
2025-03-13 21:24:35.988487,u_0081,reward_search,lululemon,,ios,organic,TH
2025-05-10 16:50:43.569167,u_0032,share,,,android,google,SG
2025-03-26 06:51:23.123919,u_0048,miles_redeemed,flight,2311.0,web,facebook,SG
2025-06-04 04:10:50.614629,u_0068,miles_earned,dining,576.0,ios,organic,TH
2025-03-29 08:07:25.916863,u_0018,miles_earned,dining,597.0,web,google,PH
2025-03-18 01:57:42.510554,u_0012,miles_redeemed,flight,1905.0,web,facebook,PH
2025-04-19 22:13:23.183969,u_0051,miles_earned,ecommerce,119.0,web,facebook,SG
2025-05-31 09:14:12.322901,u_0063,share,,,web,organic,MY
2025-04-29 01:44:06.340522,u_0061,reward_search,shopee,,android,referral,PH
2025-06-02 04:20:28.612934,u_0077,miles_earned,ecommerce,83.0,web,facebook,SG
2025-03-26 17:49:55.954269,u_0007,share,,,web,facebook,PH
2025-05-13 21:54:47.973034,u_0029,miles_earned,ecommerce,86.0,android,referral,ID
2025-03-28 03:37:17.871701,u_0039,miles_redeemed,flight,1953.0,ios,google,SG
2025-04-08 14:32:03.940790,u_0049,reward_search,shopee,,web,referral,MY
2025-03-31 22:10:12.659769,u_0074,miles_earned,dining,513.0,web,google,MY
2025-05-08 01:58:01.121856,u_0095,reward_search,lululemon,,ios,facebook,MY
2025-04-01 19:18:40.117136,u_0042,miles_earned,dining,593.0,ios,tiktok,PH
2025-03-13 13:33:16.744143,u_0044,miles_earned,dining,460.0,web,organic,SG
2025-04-07 22:21:59.899961,u_0017,like,,,android,google,PH
2025-04-20 14:55:38.414432,u_0086,reward_search,shopee,,android,facebook,PH
2025-04-24 06:18:41.890672,u_0009,miles_earned,shopping,947.0,ios,google,TH
2025-03-18 21:43:46.560784,u_0043,miles_earned,dining,588.0,ios,referral,ID
2025-05-10 17:53:59.445258,u_0006,miles_earned,ecommerce,113.0,web,organic,MY
2025-05-07 21:49:23.277988,u_0053,miles_redeemed,hotel,811.0,android,tiktok,TH
2025-04-24 19:38:42.097854,u_0005,like,,,android,tiktok,ID
2025-04-03 03:58:05.609909,u_0025,share,,,android,google,ID
2025-05-02 17:55:55.058720,u_0005,miles_earned,dining,472.0,android,tiktok,ID
2025-05-18 20:28:10.471307,u_0076,miles_earned,ecommerce,88.0,android,organic,TH
2025-05-31 22:39:58.746444,u_0038,miles_earned,shopping,1119.0,android,tiktok,TH
2025-05-19 15:40:34.736735,u_0097,miles_redeemed,flight,1828.0,android,tiktok,MY
2025-05-31 12:58:08.897312,u_0046,miles_earned,ecommerce,105.0,web,google,SG
